Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,39.4,48.6,52.3,64.9,72.1,73.3,73.8,66.4,56.4,43,29.5,56.3
2001,34.5,39.8,41.3,57.4,62.9,72.5,71.9,74.7,65.1,53.9,48.2,42.8,55.4
2002,37.1,39.6,44.6,58.2,60.7,72.9,77,76.1,69.5,59.2,44.3,36.6,56.3
2003,33.3,36.9,49.6,53.7,64.1,69.9,74.9,76.6,67.7,55.8,52.3,36.3,55.9
2004,33.4,35.7,48.2,55.5,68.5,72.4,75.9,M,67.6,59.6,50.3,38.8,55.1
2005,40.5,40.6,43.4,54.8,60.2,71.5,75.7,75.6,69.8,59.8,49.7,40,56.8
2006,43.1,M,47.2,59.8,60.7,71.8,76,77.1,67.1,55.4,49.8,44.2,59.3
2007,40.3,34.5,51.6,55.7,65,72.4,73.3,79.5,70.1,61.7,45.8,42.5,57.7
2008,35.7,41.7,46,55.5,61.7,74.5,75.2,72.6,68.6,54.9,43.5,40.8,55.9
2009,34.2,38.9,45.9,55.1,64.5,72.7,73.1,76.2,67.6,55.3,49.8,36.1,55.8
2010,33.4,33.9,46.1,58.1,67.1,76.6,M,M,M,M,M,M,52.5
2011,M,M,M,M,M,M,M,M,M,M,M,M,M
2012,M,M,M,M,M,M,M,M,M,M,M,M,M
2013,M,M,M,M,M,M,M,M,M,M,M,M,M
2014,M,M,M,M,M,M,M,M,M,M,M,M,M
2015,M,M,M,M,M,M,M,M,M,M,M,M,M
2016,M,M,M,M,M,M,M,M,M,M,M,M,M
2017,M,M,M,M,M,M,M,M,M,M,M,M,M
2018,M,M,M,M,M,M,M,M,M,M,M,M,M
2019,M,M,M,M,M,M,M,M,M,M,M,M,M
2020,M,M,M,M,M,M,M,M,M,M,M,M,M
2021,M,M,M,M,M,M,M,M,M,M,M,M,M
2022,M,M,M,M,M,M,M,M,M,M,M,M,M
