Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,37,45.2,52.9,57.4,68.8,75.6,76.3,75.1,68.4,59.5,46.8,33,58
2001,38.2,45,45.4,59.7,66.8,75.2,75,78,68.4,57.5,53,46.1,59
2002,41.2,43.1,48.7,62.9,65.3,75.9,79.9,78.1,71.9,61.2,48.4,39.5,59.7
2003,37.1,39.6,52.4,57.7,65.5,72.3,77.4,78.4,70,58.2,54.7,M,60.3
2004,36,39.3,52.3,59.2,71.5,74.7,78.1,M,69.8,61.6,52.4,40.9,57.8
2005,43.4,M,M,M,M,M,M,M,M,M,M,M,43.4
2006,M,M,M,M,M,M,M,M,M,M,M,M,M
2007,M,M,M,M,M,M,M,M,M,M,M,M,M
2008,M,M,M,M,M,M,M,M,M,M,M,M,M
2009,M,M,M,M,M,M,M,M,M,M,M,M,M
2010,M,M,M,M,M,M,M,M,M,59.5,47.2,32.7,46.5
2011,34.3,41.9,48.5,59.5,65.7,75.5,78.9,77,69.6,56.7,49.7,43.8,58.4
2012,40.7,42.7,56.2,57.2,68.6,71.4,79.8,75.5,69.7,57.8,43,44,58.9
2013,40.3,38.4,41.3,57.2,63.5,73.8,77.2,73.2,68.3,59.2,43.2,42.2,56.5
2014,31.5,39.4,42.5,56.1,66.7,74.5,75.5,73,70.1,59.5,43.6,42.6,56.3
2015,36.3,31.9,47.2,57.8,68,76.2,78,75.2,69.7,57.9,52.2,50.8,58.4
2016,35.8,41,53.5,57.9,63.9,73.4,79.5,78.9,74.1,61.6,49.9,41.5,59.3
2017,42.5,47.8,47.9,61.7,66.2,72.8,78.5,74.8,69,60.5,47,39.3,59
2018,32.1,46.5,43.3,54.5,71.1,75.9,77.1,76.5,74.5,60.6,44.2,40.8,58.1
2019,39,43.7,45,59,71,72.3,78.5,76.3,74.6,62.1,44.2,42,59
2020,42.4,43.3,53.9,55,61.5,72.5,80,77.1,67.7,60.2,51.8,39.5,58.7
2021,38.2,38.4,50.3,56.9,64.2,73.5,77.7,78.3,70.6,64.4,46,47.6,58.8
2022,36.4,42.5,50.8,57.2,67.1,74.9,79.5,76.5,69.2,54.9,50.7,38,58.1
