Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,M,M,M,M,M,M,M,M,M
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,M,M,M,M,M,M,M,M,M,M,M
2004,M,M,M,M,M,M,M,M,M,M,M,M,M
2005,M,M,M,M,M,M,M,M,M,M,M,M,M
2006,M,M,M,M,M,M,M,M,M,M,M,M,M
2007,M,M,M,M,M,M,M,M,M,M,M,M,M
2008,M,M,M,M,M,M,M,M,M,M,M,M,M
2009,M,M,M,M,M,M,M,M,M,M,M,M,M
2010,M,M,M,M,M,M,M,M,M,M,M,M,M
2011,M,M,M,M,M,M,M,M,M,M,M,M,M
2012,M,M,M,M,M,M,M,M,M,M,M,M,M
2013,M,M,46.3,58.6,67.9,78.1,81.5,77.9,72,65.3,52.8,48.1,64.9
2014,39.9,44.7,47.7,60.9,72.4,76.7,78.8,77.7,M,64.7,51.4,M,61.5
2015,M,36.3,51.2,61.9,71,80.8,82.3,79.5,76.9,66.1,59.4,58.5,65.8
2016,43.2,45.3,57.5,60.5,69.2,78.3,84.3,83.7,77.5,68,53.3,47.7,64
2017,47.1,51.4,49.9,67.4,72.5,78.7,82.8,79,75.7,67.9,54.4,46,64.4
2018,38.8,52.8,47.9,58.8,74.5,80.5,79.6,82.6,80.6,67.2,55.3,48.9,64
2019,45,49.2,50.8,64.5,75.6,78.5,82.4,81.5,77.4,68.5,52.9,50.6,64.7
2020,49.6,50,57.4,59.6,66.8,76.4,84.3,83,75,67.9,59.2,46.7,64.7
2021,43.6,44.9,55,61.7,68.9,77.1,81.6,82.5,75.3,69,52.9,53.2,63.8
2022,42.4,48.2,56.5,62.1,71.7,77.4,82.8,81.2,75.8,63,58.6,46.3,63.8
