Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,M,M,M,M,M,M,M,M,M
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,56.5,59.8,69.2,76,79.6,79.2,72.9,61.9,59.4,43.6,65.8
2004,40.9,44.1,53.9,61.5,72.8,77.5,M,M,73.8,62.6,54.8,44.3,58.6
2005,45.4,45.9,50,60.7,M,M,81.3,80.3,77,64.9,55.5,43.1,60.4
2006,49.4,44,51.3,64.4,66.7,74.6,M,79.5,70.2,61.6,55.8,51.8,60.8
2007,48.5,43.8,56,60.4,67.8,76.2,77.7,80.9,74.1,69.5,53.2,52.1,63.4
2008,M,50.6,54.1,61.5,M,M,79.1,77.8,74.3,60.4,50.7,50.1,62.1
2009,43.2,44.8,52,61.4,70.4,76.8,77.4,79.2,71.7,61.7,56.8,46.7,61.8
2010,40.7,40.4,52.2,63.2,71.8,81.2,80,79.2,74.3,64,52.8,37.6,61.5
2011,39.6,46.9,53.9,63.9,69.3,78.9,M,80.7,73.9,61.2,56.1,50.1,61.3
2012,47,48.6,M,61.1,71.2,73,M,77.5,71.8,63.8,50.9,52.2,61.7
2013,49.1,47,48.5,60.9,68,76.2,78.7,75.9,71.2,63.6,53.7,51.3,62
2014,40.6,47.4,48.7,62.5,71.2,76.5,77.9,76.4,74.3,64.5,51.6,50.2,61.8
2015,45.1,38.3,54.2,63.1,69.6,79,80.1,77.3,74.9,65.1,59.8,60.7,63.9
2016,45.2,48.4,59.5,60.9,68.2,76.7,81.5,80.5,76.2,67.6,55,49.9,64.1
2017,50.6,54.4,52.9,66.8,70.8,75.7,80.4,78.1,74.4,67.5,55.2,48.3,64.6
2018,42.6,57.1,50.3,59.3,72.8,78.4,78.4,79.9,79.4,67.4,55.8,51.1,64.4
2019,48.2,53.5,53.6,65.7,75.3,77.2,82.1,80.1,77.1,67.7,50.9,49.6,65.1
2020,50.1,50.2,57.5,58.4,66.1,74.4,81.3,79.9,73.5,67,58.1,45.1,63.5
2021,43,44.9,55.4,60.4,67.9,75.8,78.8,80.1,73.2,66.6,51,53.7,62.6
2022,41.8,48.6,55.4,61.2,70.9,76.2,80.1,77.9,73.5,60.9,57.4,44.8,62.4
