Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,M,M,M,M,M,M,M,M,M
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,M,M,M,M,M,M,M,M,M,M,M
2004,M,M,M,M,M,M,M,M,M,M,M,M,M
2005,M,M,M,M,M,M,M,M,M,M,M,M,M
2006,M,M,M,M,M,M,M,M,M,M,M,M,M
2007,50.2,46.3,58.4,62.9,69.4,77.1,78.5,82,75.6,71.1,54.8,53.3,65
2008,47.6,53.9,56.8,63.8,69.1,81.1,78.3,79,75.4,62.2,M,53.5,65.5
2009,45.8,48.5,54.2,64.2,71.8,78,79.1,80.9,73.4,64.4,58.2,48.6,63.9
2010,43.6,43.7,54.1,65.3,73.6,82.6,82,81.8,76.7,65.6,55.5,40.7,63.8
2011,43,52.4,55.4,66.3,71.6,78.7,M,81,75.1,62,56.7,51.2,63
2012,48.6,49.6,M,61.3,72.2,74.3,82.4,78.6,72.9,64,49.4,52.4,64.2
2013,48.6,45.8,48.5,61.4,69.1,77.8,80.2,77.2,72.1,64.4,53.3,51,62.4
2014,42.7,47.1,50.2,63.6,72.5,77.8,78.7,77.6,75.1,65.3,51,48.3,62.5
2015,43.6,38.1,53.7,63.1,70.6,80.2,80.9,77.7,76.2,64.7,59,60.3,64
2016,43.3,47.5,60.2,61.8,69.6,79,84.1,81.3,77.1,67.6,54.2,48.4,64.5
2017,49.9,53.9,52.3,67.6,71.4,77.1,82.3,79.1,75.4,67.3,54.2,46.1,64.7
2018,39.9,57.1,50.2,60.9,73.8,78.8,78.2,79.5,78.7,M,54.8,49.7,63.8
2019,46,52.8,53.3,65.4,75.3,77.5,81.6,79.7,76.8,68.6,51,51.3,64.9
2020,51,51.8,59.7,61.6,67.6,75.6,82.1,80.7,74.3,67.6,59.3,46.7,64.8
2021,43.8,46.6,56.9,62.9,69.2,76.7,79.6,80.8,74,67.3,51.9,55.1,63.7
2022,42.9,52,58.2,63.5,72.8,76.9,81.2,79,74.5,62.6,58.2,46.4,64
