Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,M,M,M,M,M,M,M,M,M
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,M,M,M,M,M,M,M,M,M,M,M
2004,M,41.8,52,59.6,71.5,M,78.8,75.2,72.6,62.2,53.2,42.8,61
2005,44,44.9,48.4,58.4,64.8,74.8,81.1,79,75.5,63.7,53.1,42,60.8
2006,47.6,42.1,49.4,61.9,65.2,74,79.3,79.2,69.2,60.2,52.9,48.1,60.8
2007,46.2,40.1,53.1,57.8,66.4,74.5,76.9,80.3,73.5,67.7,51.5,49.6,61.5
2008,42.2,47.5,52.2,60.7,65.3,77.8,77.8,76.2,72.8,59.1,48.1,49.4,60.8
2009,41.4,42.5,50.2,59.7,68.5,76.2,76.6,79,70.9,60.7,55.1,44.2,60.4
2010,38.6,38.4,51,61.7,71.5,80.6,79.7,79.4,74,62.8,51.3,35.1,60.3
2011,37.7,46.8,52,62.4,68,78.4,81.6,78.9,72.6,59.1,53.8,48.1,61.6
2012,46.2,46.8,M,59.6,70.1,71.8,81.3,77.2,71.6,61.9,47.3,49.9,62.2
2013,45.8,44.1,45.9,M,67.1,75.9,79,76.4,71.3,62.5,51.7,49.4,60.8
2014,39.1,45.1,47,60.8,70.5,M,78.1,M,M,M,48.3,46.8,54.5
2015,41.3,M,52,61.2,68.9,81.1,79.9,76.9,74.1,62.7,55.1,M,65.3
2016,M,47.9,59.6,58.8,67.8,76.4,82.1,80.7,76.7,67.3,54.4,48.5,65.5
2017,50.6,55.3,53.5,67.7,71.8,75.6,80.3,77.7,73.5,65.5,51.5,44.5,64
2018,M,54.9,47,57,72.3,78.3,77.9,79.8,77.6,63.8,51.9,47.1,64.3
2019,41.2,50.5,50.3,62.4,73.6,76.7,81,78.9,M,66,48.5,48.1,61.6
2020,48.9,49.4,57.6,58,65.7,74.6,81.4,79.8,72.1,65.8,56.5,44,62.8
2021,41.3,44.8,54.7,59.8,67.3,76.1,78.9,79.5,72,65.4,49.4,53.7,61.9
2022,40.6,M,58.1,62.1,M,77.3,81.7,M,74.2,63.3,58.7,47.7,62.6
