Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,M,M,M,M,M,M,M,M,M
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,M,M,M,M,M,M,M,M,M,M,M
2004,M,M,M,M,M,M,81.6,79.8,76.6,66.6,57.7,48.3,68.4
2005,45.3,45.6,50.3,59.1,66,76.4,81.7,82.4,M,M,59.4,43.1,60.9
2006,45.6,41.7,48.4,61.8,68,74.3,75.9,76.5,71.2,61.2,55.2,51.6,61
2007,M,39.1,56.4,58.9,67,75.5,78.5,80.8,76.6,71.5,56,51.2,64.7
2008,44.1,48.9,51.1,58.4,66.8,77.2,80.4,79.5,77.5,65,55.7,51.9,63
2009,45.1,46.4,51,61.5,70.9,78.7,80.1,81,75.3,66,60,48.8,63.7
2010,41.4,42.5,51.7,62.6,71.7,81.1,81.1,82,78.6,67.2,56.8,39.1,63
2011,40.6,48.2,54.2,63.5,71.4,79.9,82,82.2,76.8,64.9,57.7,52.9,64.5
2012,49.4,52.2,M,62.5,72.9,75.5,82.1,79.8,75.8,67.3,52.1,53.5,65.7
2013,48,47.8,47.6,59.8,67.6,77.3,80,78.3,74.4,M,M,M,64.5
2014,44.5,M,47.3,62,M,77,79.1,78.1,75.4,66.9,52.4,49.1,63.2
2015,44,37.6,51.3,63.1,70.9,79.4,80.4,79.1,76.7,66.7,60.9,59.8,64.2
2016,44.7,45.6,56.9,60.6,68.3,77.5,81.7,82.3,77.9,68,56.2,49.4,64.1
2017,49.4,52.5,52.4,65.4,71.4,76.6,79.9,78.8,75.7,69.1,56.8,48.3,64.7
2018,39.6,53.2,49.2,57.7,70.9,78.5,79.3,79.9,M,69.2,57.1,52.2,62.4
2019,46.8,51.8,54,63.7,74.9,78.8,81,80.7,78.2,70.5,54.8,52.7,65.7
2020,51.3,50.8,57,61.1,68,75.9,82.7,81.3,75.9,69.3,62.4,49.2,65.4
2021,46.3,46.6,55.6,61.8,68.7,77,80.2,81.4,76.4,69.9,54.6,55.9,64.5
2022,45.5,49.9,57.8,62.8,70.9,78,80.1,79.9,76.5,64.1,61,M,66
