Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1984,34,40.5,44.8,51.7,59.8,70,70.6,71.6,62.8,62.7,43.1,46.3,54.8
1985,30.4,38.3,48.1,56.6,62.6,69.8,72.2,70.9,64.2,60.5,56,34.6,55.4
1986,35,42.2,46,56,63.2,71.7,76.1,70.8,68,57.4,50.7,39.8,56.4
1987,35.3,38.9,46.5,52.6,66.6,71.1,74.7,74.7,66.5,50.1,47,42.1,55.5
1988,32.1,37.1,47.1,54.5,61.1,69.3,73.7,74.6,66.3,50.2,46.7,38.7,54.3
1989,42.1,39.8,50.2,54.5,59.4,70,73.3,71.9,65.8,56.1,46.1,31.5,55.1
1990,42.8,45.6,50.4,54.2,63.3,70.9,73.8,73.9,67.6,57.8,49.9,45.5,58
1991,39.1,42.4,49.6,58.4,67.3,70.3,75.2,72,67.2,57,45.4,43.3,57.3
1992,40.6,44.2,46.3,55.9,59.9,68.1,74.8,70.3,67.7,54.4,46.2,39.1,55.6
1993,41.9,38,43,52.6,63.2,71.4,78,73.9,67.8,54.9,46,36.8,55.6
1994,32.4,40.6,47.3,58.5,60.1,72.6,73.1,71.4,64.6,55.9,50.1,43.5,55.8
1995,38.8,38.4,49.4,56.3,64.1,68.4,75,75.2,65.4,56.8,43.3,37.1,55.7
1996,35.3,39.4,41.4,53.6,66.1,69.5,72,71.5,64.4,55.8,42.3,40.4,54.3
1997,36.5,43.2,51.5,51.5,58.3,66.5,73.3,70.6,66.1,55.3,42.3,36.9,54.3
1998,41.3,42.2,43.9,54,66.5,71.7,74.9,73.4,70.3,58.3,49.2,43.8,57.5
1999,41.7,42.4,42.8,58.5,61.9,69.3,74.3,74.1,65.5,56,51.3,41.9,56.6
2000,36,43.3,49.9,53,66.2,70.6,72.8,71.7,65.2,57.2,44.6,32.5,55.3
2001,36.6,44.5,44.5,58.2,64,70.5,72.8,73.8,64.5,53.9,51.7,44.6,56.6
2002,41.1,40.3,47.5,59.1,62.2,70.7,74.6,73.3,68.8,59.6,44.8,38.6,56.7
2003,33.6,39.6,50.1,55.2,62.8,68.1,72,73.7,65.2,54.8,51.4,36.5,55.2
2004,35.9,38.3,49.5,55.2,66.3,70.5,72.9,70.7,66.4,61,50.3,38.4,56.3
2005,40.8,41.8,45.3,54.5,60.6,69.5,74.5,73.9,68.3,58.4,48.2,36.6,56
2006,43.2,38.9,47.5,58.6,61.5,69.5,73.6,74.3,64.3,54.1,47,42.6,56.3
2007,39.4,36.3,52,53.1,63.5,71.2,71.4,76.7,68.1,59.6,45.5,43.8,56.7
2008,36.4,42.5,46,55.3,62.9,72.5,72.9,72.8,67.1,54.1,43,42,55.6
2009,36.9,39.4,47.3,54.9,63.9,71.7,70.8,72.3,66.9,54.9,49,36.6,55.4
2010,32.4,32.8,44.8,58.1,66,74.3,76.2,75.6,68.5,56.5,46.9,30.6,55.2
2011,33.1,43.3,48.5,59.1,64.5,73.7,76.9,75,67.1,54.3,48.9,44.3,57.4
2012,41,44.1,56.4,58.5,67.1,70.7,76.8,72.2,67.2,55.7,45,43.7,58.2
2013,42.4,40.1,41.8,55.4,61.8,71.5,73.5,71.5,67.4,58.1,43.8,42.2,55.8
2014,30.6,40.4,44.5,56,64.5,72.3,71.4,72.4,69.3,57.9,42.5,44.2,55.5
2015,37,32.9,51,58.5,66.8,73.5,75.7,73.8,68.2,57.4,51.4,51.1,58.1
2016,34.8,39.9,53.1,56.8,63.6,74,77.1,76,71.9,60.7,50.6,42,58.4
2017,44.2,47.6,48.3,60.6,64.7,70.7,75.5,72.8,67.2,59.4,49.8,40.3,58.4
2018,33.6,50.3,45.9,54,69.3,74.7,75.1,73.9,74.1,60.8,44.7,42,58.2
2019,39,47.2,47,59.7,69.1,71.6,75.8,74,73.6,61.5,46.5,44.3,59.1
2020,42.8,44.6,54.2,55.6,61.8,71.5,77.5,74.7,68,60.7,50.9,39.3,58.5
2021,39,40.3,51.1,55.2,62.7,71.5,74,74.4,67.4,61.1,45,47.8,57.5
2022,36.2,42.7,50.8,55,66.1,72.4,76.2,73.2,66,53.8,48,39.5,56.7
