Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1990,43.2,M,M,M,M,M,74.8,74.9,M,M,50.9,M,61
1991,M,43.5,50.9,M,67.9,71.8,M,73.4,69.5,59.8,46.3,43.4,58.5
1992,40.4,44.7,45.5,55.3,59.7,67.9,75.3,71.4,69.4,M,48.2,M,57.8
1993,43.7,38.5,M,53.1,64.8,71.7,78.4,75.7,70.1,56.9,48.1,M,60.1
1994,33.8,M,M,57.3,60.5,M,74.6,72.9,66.8,59,53.4,46.1,58.3
1995,40.8,M,M,56,M,M,76.1,M,M,M,M,M,57.6
1996,M,M,43.3,53.5,67.1,73,M,74.1,67.6,57.9,44.1,43.1,58.2
1997,37.7,44,52.1,51,59.7,70.7,76.4,73,68.9,58.1,44,39.1,56.2
1998,43.1,43.6,46.5,56.3,67.6,73.3,76.7,75.8,73.9,60.3,50.2,45.1,59.4
1999,41.6,42.9,43.2,59.3,64.7,72.7,76.9,75.7,68.1,57.5,52.3,41.7,58
2000,37.3,43.9,50.9,54,67.3,73.1,75.1,74.2,68.9,M,46.8,32.5,56.7
2001,34.5,45,43.7,58.5,66.4,71.2,74.4,M,66.6,55.5,51.9,45.6,55.8
2002,39.4,41.7,48.8,61.1,63.4,74.5,77.7,77.6,72.1,62.5,44.3,39.1,58.5
2003,33.5,39.9,53.5,57.7,65.6,70.1,74.7,M,68.4,57.3,54,37.8,55.7
2004,35.3,39.2,52.2,56.3,69.5,72.8,74.8,M,69.4,62.7,52.4,40.1,56.8
2005,42,42.9,45.7,55.9,61.6,72.7,76.7,M,71.3,60.1,50.4,36.3,56
2006,45.5,37.6,47.9,61.3,63.1,71.9,76.2,77.9,66.8,55,48.3,43.8,57.9
2007,40.8,35.6,M,54.6,67.2,73.6,74.4,M,73.1,64.9,47.2,44.6,57.6
2008,36.2,42.7,47.3,58.3,63.2,74.7,75,74.9,70.8,M,44.2,43.1,57.3
2009,36.2,40.3,49.5,56.1,66,73.1,72.2,75,70.1,56.8,50.2,M,58.7
2010,33.2,33.6,45.1,59,68.8,76.5,79,78.8,71,57.5,49.2,M,59.2
2011,33.5,43.2,50,60.7,65.9,74.6,78.5,M,69.7,56.5,50.4,44.8,57.1
2012,42.1,M,58.3,59.5,69.5,72.5,79.1,74.5,69.9,58.3,44.8,M,62.8
2013,42.6,40.4,41.1,57.1,64.6,72.9,75,73.9,69.8,60.2,45.1,43.5,57.2
2014,30.3,40.5,46.5,58.4,66.1,75.1,73.7,74.7,71.9,59.3,M,44.4,58.3
2015,36.4,31.4,49.8,59.5,68.4,75.2,77,M,71.2,60,53.5,53,57.8
2016,35,40.6,M,59.2,65.4,75.6,79.5,79.4,74.9,63.1,51.5,42.5,60.6
2017,44.7,47.7,49.3,62.2,66.6,72.2,76.8,74.7,69.3,61.8,50.5,40.4,59.7
2018,32.3,51.3,46.1,53.8,71.3,75.3,77.4,75.5,76.1,61.8,45.8,43.1,59.2
2019,39.3,47.4,47.1,59.7,71.2,72.3,76.9,75.9,76.6,63.9,45.7,45,60.1
2020,43.4,43.5,54.5,54.4,62.7,71.7,77.9,75.9,69.5,62.5,53.3,39.7,59.1
2021,38.9,40.8,52.3,55.3,63.8,72.6,75.8,77.1,69.5,62.2,45.7,49.5,58.6
2022,36.6,43.8,52.1,56.8,68.7,74.4,78.3,76.2,68.1,55.3,51.5,39.9,58.5
