Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,M,M,M,M,M,M,M,M,M
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,M,M,M,M,M,M,M,M,M,M,M
2004,M,M,M,M,M,M,M,M,M,M,M,M,M
2005,M,M,46.7,56.2,62.6,72,77.6,77.4,72,60.7,50.4,38,61.4
2006,44.2,40.3,49,61.5,63.2,72.8,76.7,77.5,67.8,55.4,48,44.5,58.4
2007,41.5,37.1,53.4,56.1,63.9,M,74.8,81.2,71.7,62.3,47.2,45.2,57.7
2008,37.1,43.1,47.5,56.3,63.9,75.6,75.9,74.9,69.9,56.3,45,42.3,57.3
2009,37.4,40.9,48.4,56,66.5,74.4,74.3,76.5,69.1,56.8,51.1,37.2,57.4
2010,34.4,35.2,46.2,58.8,68.5,77.9,80.6,79.1,71.7,59,47.9,33.7,57.8
2011,35.7,44.5,50.5,60.8,66.2,76,79.5,77.4,70,56.1,48.8,44.2,59.1
2012,41.2,43.2,57.3,58.6,68.7,72,79.3,74.5,69,57.8,46.1,45.2,59.4
2013,42.7,39.8,42.2,56.7,63,73.8,76,73.9,69.6,58.9,44.5,42.8,57
2014,32.3,42.8,44.1,56.6,66.1,74.2,73.6,73,71,59.5,43.9,44.6,56.8
2015,37.8,34.7,51,58.8,68.1,76.5,78.6,76.6,70.6,57.6,51.7,51.4,59.5
2016,36.6,41.3,53.8,57.4,65,75.8,80.5,79.3,75.3,61.6,51.3,43.2,60.1
2017,44.6,49.2,49.1,62.4,66.3,73.4,78.1,75.5,69.9,61,49.2,42,60.1
2018,34.5,50.1,47.1,55,70.5,76.6,77.5,76.6,76.8,62.5,46,42.8,59.7
2019,40.5,47,47.6,59.7,70.5,73.4,78.4,76.9,75.5,63.8,46.9,45,60.4
2020,44.1,44.9,54.8,56.7,62.1,73.3,79.5,77.1,69.5,61.7,52.9,41,59.8
2021,40.2,41.1,52.1,56.4,64.8,73.7,77.1,77.5,69.8,63.2,46.4,48.5,59.2
2022,38.5,44.3,52.1,56.7,68.2,74.8,79.3,77,69.3,55.8,50.4,M,60.6
