Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1993,M,M,M,M,M,M,M,M,M,M,M,M,M
1994,M,M,M,M,M,M,M,M,M,M,M,M,M
1995,M,M,M,M,M,M,M,M,M,M,M,M,M
1996,M,M,M,M,M,M,M,M,M,M,M,M,M
1997,M,M,M,M,M,M,M,M,M,M,M,M,M
1998,M,M,M,M,M,M,M,M,M,M,M,M,M
1999,M,M,M,M,M,M,M,M,M,M,M,M,M
2000,M,M,M,M,M,M,M,M,M,M,M,M,M
2001,M,M,M,M,M,M,M,M,M,M,M,M,M
2002,M,M,M,M,M,M,M,M,M,M,M,M,M
2003,M,M,M,M,M,M,M,M,M,M,M,M,M
2004,M,M,M,M,M,M,M,M,M,M,M,M,M
2005,M,M,M,M,M,M,M,M,M,M,M,M,M
2006,M,M,M,M,M,M,M,M,M,M,M,M,M
2007,M,M,M,M,M,M,M,M,M,M,M,M,M
2008,M,M,M,M,M,M,M,M,M,M,M,M,M
2009,M,M,M,M,M,75.5,75.4,M,69.6,M,M,M,73.5
2010,M,M,48.6,M,M,M,M,79.3,72.5,61.5,50.2,M,62.4
2011,M,M,M,M,M,76.4,M,M,M,M,M,M,76.4
2012,M,M,M,M,M,M,M,M,M,M,M,M,M
2013,M,M,M,M,M,M,M,M,M,59.4,45.3,43.3,49.3
2014,33.2,43.6,45,57.6,M,73.9,74.1,73,M,59.7,44.9,45,55
2015,38.5,35,51,59,69.2,76.8,78.9,76.5,70.5,59.4,52.7,51.1,59.9
2016,37.6,41.7,54.9,58.9,65.8,76,79.8,78.4,74.8,63,52.9,43.3,60.6
2017,44.6,49.4,49.3,62.3,67.3,73.3,78.2,75.4,69.5,61.2,50.1,42.3,60.2
2018,35.5,50.4,47.2,55.3,71.1,76.9,77.1,76,76.2,62.5,46.2,43.2,59.8
2019,40.7,46.6,48.3,60.2,71.2,73.7,78.2,76.4,75.1,63.5,47.4,45.5,60.6
2020,44.1,44.3,54.4,57.6,62.6,73.3,79.1,76.5,69.1,62.1,53.6,41.7,59.9
2021,40.7,41.2,52.9,58.1,65,73.2,77.3,77.7,70.2,63.6,47.4,49.2,59.7
2022,38.5,44.1,52.9,56.9,68.5,75.2,78.4,M,69.2,56.7,50.9,39.9,57.4
